Date,Section,Title,Sentiment Score,Sentiment Interpretation,Web url
14/10/2024,Business,Who will attend the UK investment summit and what is on the agenda?,0.9806,Positive,https://www.theguardian.com/business/2024/oct/14/who-will-attend-uk-investment-summit-agenda
09/10/2024,Business,"Labour needs £25bn a year in tax rises to rebuild public services, warns IFS",0.9919,Positive,https://www.theguardian.com/business/2024/oct/10/labour-needs-25bn-a-year-in-tax-rises-to-rebuild-public-services-warns-ifs
09/10/2024,Business,Indian tycoon Ratan Tata dies at age 86,0.9974,Positive,https://www.theguardian.com/business/2024/oct/09/indian-tycoon-ratan-tata-dies-at-age-86
09/10/2024,Business,GSK strikes $2.2bn deal to resolve legal cases in US over heartburn treatment Zantac,0.6812,Positive,https://www.theguardian.com/business/2024/oct/09/gsk-strikes-22bn-deal-to-resolve-legal-cases-in-us-over-heartburn-treatment-zantac
09/10/2024,Business,New UK laws to stop repeat of P&O mass sackings scandal go before parliament,0.971,Positive,https://www.theguardian.com/business/2024/oct/09/new-uk-law-stop-repeat-of-p-and-o-mass-sackings-scandal-go-before-parliament
09/10/2024,Business,"Don’t indulge the Thames Water whingers next week, prime minister | Nils Pratley",-0.7089,Negative,https://www.theguardian.com/business/nils-pratley-on-finance/2024/oct/09/dont-indulge-the-thames-water-whingers-next-week-prime-minister
09/10/2024,Business,People in the US: how do you feel about the economy and cost of living?,0.8429,Positive,https://www.theguardian.com/business/2024/oct/09/people-in-the-us-how-is-inflation-still-affecting-you
09/10/2024,Business,Post Office boss Nick Read tells inquiry no employee is above the law,-0.8905,Negative,https://www.theguardian.com/business/2024/oct/09/post-office-boss-nick-read-horizon-inquiry-no-employee-above-law
09/10/2024,Business,Plastic tub gets the snub as Nestlé tests paper container for Quality Street,0.9917,Positive,https://www.theguardian.com/business/2024/oct/09/nestle-tests-paper-container-for-quality-street-plastic-tub-christmas
09/10/2024,Business,Chinese stocks suffer worst fall in 27 years over growth concerns,-0.818,Negative,https://www.theguardian.com/world/2024/oct/09/chinese-stocks-suffer-worst-fall-in-27-years-over-growth-concerns
09/10/2024,Business,Boeing withdraws 30% pay rise offer to striking workers amid stalemate,0.9556,Positive,https://www.theguardian.com/business/2024/oct/09/boeing-withdraws-30-pay-rise-offer-as-negotiation-with-striking-workers-reaches-stalemate
09/10/2024,Business,Rio Tinto to buy US lithium producer Arcadium in $6.7bn deal,0.9282,Positive,https://www.theguardian.com/business/2024/oct/09/rio-tinto-to-buy-us-lithium-producer-arcadium
